,index,파일명,판정_평면1_평면도,판정_원1(I) <상>_D,판정_원2(I) <중>_D,판정_원3(I) <하>_D,"판정_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","판정_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도",판정_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,판정_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,판정_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,판정_직선7 <23.1°>_Y/X,판정_직선8 <6°>_Y/X,판정_점5 <- 직선8와 직선7의 교차점_X,판정_점5 <- 직선8와 직선7의 교차점_Y,판정_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,판정_점13 <- 점11와 점12의 중점 <열전관리_상>_X,판정_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,판정_점18 <- 점16와 점17의 중점 <열전관리_하>_X,판정_점19 <상>_Y,판정_점20 <하>_Y,판정_원5(I) <상부>_Y,판정_원5(I) <상부>_D,판정_원6(I) <하부>_Y,판정_원6(I) <하부>_D,판정_거리3 <- XYPLAN[PT]:원5와 원통1_DS,판정_평면2_Z,판정_평면2_평면도,판정_평면2_평행도,"판정_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","판정_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","판정_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도",판정_원7(E) <- 원4의 되부름_X,판정_원7(E) <- 원4의 되부름_Y,판정_원7(E) <- 원4의 되부름_D,판정_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,판정_직선25 <- 직선18의 되부름_X/Y,판정_직선26 <- 직선16의 되부름_X/Y,품질상태
131,0,240122_일상검사_야_초_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.582,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0
132,0,240122_일상검사_주_초_1-1-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0
133,0,240122_일상검사_주_초_1-2-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0
134,0,240122_일상검사_주_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,-0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041,0.0,-0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0
135,0,240122_일상검사_주_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.635,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0
136,0,240122_일상검사_주_초_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,1
137,0,240122_일상검사_주_초_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0,0.022,0.0,0.0,0.0,0.0,0.0,-0.153,0
138,0,240122_일상검사_주_초_2-1-1_NG.txt,0.0,-0.014,-0.011,-0.009,-0.012,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.589,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0
139,0,240122_일상검사_주_초_2-2-1_NG.txt,0.0,-0.018,-0.011,-0.019,-0.016,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.594,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0
140,0,240122_일상검사_주_초_2-3-1_NG.txt,0.0,-0.01,-0.011,-0.013,-0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.589,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0
141,0,240122_일상검사_주_초_2-4-1_NG.txt,0.0,-0.012,-0.011,-0.014,-0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.59,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0
142,0,240122_일상검사_주_초_2-5-1_NG.txt,0.0,-0.013,-0.013,-0.016,-0.014,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.585,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0
143,0,240122_일상검사_주_초_2-6-1_NG.txt,0.0,-0.011,-0.014,-0.015,-0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0
144,0,240123_일상검사_야_초_1-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.575,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1
145,0,240123_일상검사_야_초_1-2-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
146,0,240123_일상검사_야_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.633,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0
147,0,240123_일상검사_야_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.641,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0
148,0,240123_일상검사_야_초_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.599,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,1
149,0,240123_일상검사_야_초_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.633,0.0,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0
150,0,240123_일상검사_주_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0
151,0,240123_일상검사_주_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.011,0.0,0.0,0.0,0.0,0.002,0.634,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0
152,0,240123_일상검사_주_초_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.648,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0
153,0,240123_일상검사_주_초_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.644,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0
154,0,240124_일상검사_야_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.661,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0
155,0,240124_일상검사_야_초_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.669,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0
156,0,240124_일상검사_야_초_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.669,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,1
157,0,240124_일상검사_야_초_1-6-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.667,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,1
158,0,240124_일상검사_주_초_2-6-1.txt,0.0,0.0,0.0,-0.005,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.591,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,1
159,0,240124_일상검사_주_초_2-6-1_OK.txt,0.0,0.0,0.0,-0.001,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.578,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,1
160,0,240125_일상검사_야_초_1-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.633,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,1
161,0,240125_일상검사_야_초_1-2-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.443,0.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0
162,0,240125_일상검사_야_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.581,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0
163,0,240125_일상검사_야_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.016,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.162,0.732,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0
164,0,240125_일상검사_야_초_1-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.614,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0
165,0,240125_일상검사_야_초_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.045,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.238,0.713,0.0,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0
166,0,240125_일상검사_야_초_2-1-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.655,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0
167,0,240125_일상검사_야_초_2-2-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.6,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0
168,0,240125_일상검사_야_초_2-3-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.558,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,1
169,0,240125_일상검사_야_초_2-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.631,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0
170,0,240125_일상검사_야_초_2-5-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
171,0,240125_일상검사_야_초_2-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.627,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0
172,0,240126_일상검사_야_중_1-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.587,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,1
173,0,240126_일상검사_야_중_1-2-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.558,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,1
174,0,240126_일상검사_야_중_1-3-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.632,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,1
175,0,240126_일상검사_야_중_1-4-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.616,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,1
176,0,240126_일상검사_야_중_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.54,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,1
177,0,240126_일상검사_야_중_1-6-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.593,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1
178,0,240126_일상검사_야_중_2-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.587,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,1
179,0,240126_일상검사_야_중_2-2-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.576,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,1
180,0,240126_일상검사_야_중_2-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.561,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0
181,0,240126_일상검사_야_중_2-4-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.629,0.0,0.031,0.0,0.0,0.0,0.0,0.0,-0.031,1
182,0,240126_일상검사_야_중_2-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.598,0.0,0.059,0.0,0.0,0.0,0.018,0.0,0.0,1
183,0,240126_일상검사_야_중_2-6-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.613,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,1
184,0,240126_일상검사_야_초_1-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.451,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,1
185,0,240126_일상검사_야_초_1-2-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.587,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0
186,0,240126_일상검사_야_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.546,0.0,0.026,0.0,0.0,0.0,0.0,-0.427,0.0,0
187,0,240126_일상검사_야_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.567,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0
188,0,240126_일상검사_야_초_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.6,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,1
189,0,240126_일상검사_야_초_1-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.612,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0
190,0,240126_일상검사_야_초_2-1-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.514,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0
191,0,240126_일상검사_야_초_2-2-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.514,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1
192,0,240126_일상검사_야_초_2-3-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.612,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,1
193,0,240126_일상검사_야_초_2-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.57,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0
194,0,240126_일상검사_야_초_2-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.545,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,1
195,0,240126_일상검사_야_초_2-6-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.542,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0
196,0,240202_일상검사_야_중_1-1-1_OK.txt,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.641,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,1
197,0,240202_일상검사_야_중_1-5-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,1
198,0,240202_일상검사_야_중_2-1-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.632,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1
199,0,240202_일상검사_야_중_2-3-1_OK.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.622,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,1
200,0,240202_일상검사_야_중_2-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.007,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.685,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0
201,0,240202_일상검사_야_초_1-1-1_OK.txt,0.0,-0.007,-0.009,-0.005,-0.007,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1
202,0,240202_일상검사_야_초_1-2-1_NG.txt,0.0,-0.006,-0.003,0.0,-0.002,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.685,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0
203,0,240202_일상검사_야_초_1-3-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.697,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0
204,0,240202_일상검사_야_초_1-4-1_NG.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.04,0.69,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0
